"D_Ctrl1.8m.mm10.nodup.q30"	"D_Ctrl2.8m.mm10.nodup.q30"	"D_Ctrl3.8m.mm10.nodup.q30"	"D_Ctrl4.8m.mm10.nodup.q30"	"D_Ctrl5.8m.mm10.nodup.q30"	"D_Ctrl6.8m.mm10.nodup.q30"	"D_Ctrl7.8m.mm10.nodup.q30"	"D_Ctrl8.8m.mm10.nodup.q30"	"D_Ctrl9.8m.mm10.nodup.q30"	"D_Ctrl10.8m.mm10.nodup.q30"	"D_Ctrl11.8m.mm10.nodup.q30"	"D_Ctrl12.8m.mm10.nodup.q30"	"D_Ctrl13.8m.mm10.nodup.q30"	"D_Ctrl14.8m.mm10.nodup.q30"	"D_Ctrl15.8m.mm10.nodup.q30"	"D_tDEN1.8m.mm10.nodup.q30"	"D_tDEN2.8m.mm10.nodup.q30"	"D_tDEN3.8m.mm10.nodup.q30"	"D_tDEN4.8m.mm10.nodup.q30"	"D_tDEN5.8m.mm10.nodup.q30"	"D_tDEN6.8m.mm10.nodup.q30"	"D_tDEN7.8m.mm10.nodup.q30"	"D_tDEN8.8m.mm10.nodup.q30"	"D_tDEN9.8m.mm10.nodup.q30"	"one_wayAnova.pvalue"	"one_wayAnova.p_adj"	"avg_lg2FC"	"med_lg2FC"	"Significant.pvalue.avg_lg2FC"	"Significant.padj.avg_lg2FC"	"Significant.pvalue.med_lg2FC"	"Significant.padj.med_lg2FC"
"14:67880001-67890000"	4.19841190871141	16.7256886018265	0	4.24507557083531	26.1745502230726	30.2558194367274	9.20039312572104	6.61383243370515	11.8971237513619	3.45190333635087	11.685716453832	20.2849805712797	6.13127128461246	8.66827988170976	0	134.564997086779	0	19.7168838563577	42.5240268083196	8.79917059018017	28.3206772946616	36.4588705027896	71.266552850798	37.1196929696564	0.00763041565325429	0.00763041565326728	1.98443568087793	2.07245222623967	"upsig"	"upsig"	"upsig"	"upsig"
"14:67890001-67900000"	0	0	8.49886525984006	60.8460831819728	130.145680275833	1.44075330651083	90.5884861609456	2.93948108164673	51.7874798588693	37.1079608657719	18.2589319591126	113.127776262906	15.3281782115312	36.8401894972665	0	231.213890022035	250.094297850009	22.5335815501231	177.427835993333	96.7908764919819	246.389892463556	5.60905700042916	979.364071650657	44.5436315635876	0.0218422346382163	0.0218422346382505	2.59418740983929	3.28055808278689	"upsig"	"upsig"	"upsig"	"upsig"
"14:68180001-68190000"	2.79894127247427	9.7566516843988	0	1.41502519027844	10.9060625929469	0	12.739005866383	2.93948108164673	4.19898485342184	47.4636708748245	29.2142911345801	3.12076624173533	21.4594494961436	1.44471331361829	0	19.3297785870512	120.947242402873	35.9128955955087	40.324508180303	11.7322274535736	9.44022576488721	104.468686632993	48.4906442077595	13.3630894690763	0.0054250930082262	0.00542509300822902	2.19105935374985	3.52452977712523	"upsig"	"upsig"	"upsig"	"upsig"
"14:68220001-68230000"	0	6.96903691742771	0	0	10.1789917534171	106.615744681801	1.41544509626477	1.46974054082337	9.09780051574731	60.4083083861403	7.30357278364502	3.12076624173533	9.19690692691869	1.44471331361829	0	160.585852877041	150.329905811481	4.22504654064808	50.5889284443802	11.7322274535736	16.992406376797	7.01132125053645	85.2259807287894	23.7566035005801	0.0328650973880202	0.0328650973880728	1.96956660122304	2.92835638508297	"upsig"	"upsig"	"upsig"	"upsig"
"14:68260001-68270000"	0.699735318118568	0	0	8.49015114167062	28.355762741662	0	7.07722548132387	0	2.79932323561456	39.696888368035	10.225001897103	1.56038312086767	9.19690692691869	17.3365597634195	2.19781717194117	63.1935069192058	66.9651398614778	0	8.79807451206612	7.33264215848348	5.66413545893233	18.2294352513948	1.4694134608412	66.8154473453814	0.047010000159355	0.0470100001593994	1.63872750360785	1.65210973630483	"upsig"	"upsig"	"upsig"	"upsig"
"14:68530001-68540000"	39.1851778146398	0	0	13.4427393076452	21.085054346364	2.88150661302166	4.24633528879432	1.46974054082337	1.39966161780728	15.5335650135789	0	0	21.4594494961436	23.1154130178927	0	13.38215440642	45.7822894971328	4.22504654064808	28.5937421642149	13.1987558852703	16.992406376797	30.8498135023604	5.87765384336479	37.8620868290495	0.0360564555675107	0.0360564555675563	1.18918080655436	2.5599949381996	"upsig"	"upsig"	"upsig"	"upsig"
"14:69080001-69090000"	75.5714143568054	0	0	0	22.5391960254236	0	27.6011793771631	0	5.59864647122912	41.4228400362105	26.2928620211221	0	9.96331583749525	20.2259863906561	0	86.2405506191514	56.032055802461	16.196011739151	31.5264336682369	60.1276656995645	3.77609030595488	18.9305673764484	44.0824038252359	24.4989973599732	0.0302587278876482	0.0302587278876929	1.31176996007034	2.49341199028577	"upsig"	"upsig"	"upsig"	"upsig"
"14:69090001-69100000"	4.19841190871141	0	17.7059692913335	27.5929912104295	10.1789917534171	11.5260264520866	34.678404858487	11.7579243265869	1.39966161780728	50.0525983770876	8.76428734037403	0	89.6698425374573	44.063756065358	0	46.8375404224701	24.5994391327878	19.0127094329164	102.644202640771	52.795023541081	14.1603386473308	51.8837772539698	23.5106153734591	104.677534174431	0.029742103127096	0.0297421031271393	1.23522271525749	2.02277008184415	"upsig"	"upsig"	"upsig"	"upsig"
"14:69730001-69740000"	0	0	1.41647754330668	8.49015114167062	15.2684876301257	2.88150661302166	19.8162313477069	9.55331351535188	0	27.615226690807	10.9553591754675	10.9226818460737	4.59845346345935	2.88942662723659	0	8.9214362709467	1.3666355073771	1.40834884688269	65.2523859644904	23.4644549071471	16.0483838003083	26.6430207520385	66.8583124682744	0	0.0398053039611406	0.0398053039611842	1.61292125701472	1.80320736834809	"upsig"	"upsig"	"upsig"	"upsig"
"14:70610001-70620000"	0	22.9978218275115	0	0	4.36242503717877	0	5.6617803850591	10.2881837857636	1.39966161780728	93.2013900814735	10.225001897103	3.12076624173533	16.8609960326843	17.3365597634195	0	6.69107720321002	28.6993456549191	18.308535009475	33.7259522962535	19.064869612057	90.6261673429172	17.5283031263411	157.227240310008	180.40170783253	0.0146987245923895	0.0146987245924129	2.31128176075229	2.71781559809199	"upsig"	"upsig"	"upsig"	"upsig"
"14:70640001-70650000"	0	0	0	12.7352267125059	29.8099044207216	0	24.0625666365012	1.46974054082337	0	5.17785500452631	1.460714556729	9.362298725206	4.59845346345935	2.88942662723659	0	153.894775673831	4.0999065221313	21.1252327032404	11.7307660160882	36.6632107924174	67.9696255071879	22.4362280017167	22.7759086430385	8.90872631271753	0.0148534841312275	0.0148534841312514	2.66980200727959	3.93219675125487	"upsig"	"upsig"	"upsig"	"upsig"
"14:71350001-71360000"	0	0	0	2.83005038055687	17.4497001487151	0	15.5698960589125	25.7204594644089	0	25.8892750226315	41.6303648667766	13.2632565273752	0	5.77885325447318	0	4.46071813547335	40.999065221313	2.81669769376539	49.8557555683747	21.2646622596021	18.8804515297744	19.6316995015021	2.93882692168239	65.3306596265952	0.04458998268968	0.044589982689726	1.34754569808973	2.79428542998249	"upsig"	"upsig"	"upsig"	"upsig"
"14:71370001-71380000"	0	2.78761476697109	0	2.83005038055687	22.5391960254236	0	4.95405783692671	5.87896216329346	10.4974621335546	8.62975834087718	4.38214367018701	0	22.2258584067202	7.22356656809147	0	25.2774027676823	6.83317753688549	9.85844192817886	23.4615320321763	46.9289098142942	10.3842483413759	37.8611347528969	5.87765384336479	0	0.0163593482926109	0.0163593482926402	1.59343552119473	1.24468810170065	"upsig"	"upsig"	"upsig"	"upsig"
"14:71710001-71720000"	2.79894127247427	0	0	1.41502519027844	1.45414167905959	0	7.78494802945626	0	0	12.0816616772281	24.8321474643931	6.24153248347067	0	20.2259863906561	1.46521144796078	10.4083423161045	0	5.63339538753078	19.7956676521488	0	13.2163160708421	31.550945627414	56.5724182423861	34.1501175320838	0.0189776526727449	0.0189776526727843	1.86664306854994	3.18408034960715	"upsig"	"upsig"	"upsig"	"upsig"
"14:72510001-72520000"	0	0	0	1.41502519027844	10.1789917534171	1.44075330651083	22.6471215402364	2.93948108164673	0	17.2595166817544	43.0910794235056	6.24153248347067	19.9266316749905	20.9483430474653	0	80.2929264385203	67.6484576151664	17.6043605860337	32.2596065442424	21.9979264754504	33.0407901771052	0	49.2253509381801	7.42393859393127	0.00571389897845531	0.00571389897845953	1.82003166017665	3.45609544477968	"upsig"	"upsig"	"upsig"	"upsig"
"14:72910001-72920000"	1.39947063623714	0	0	3.53756297569609	0	0	2.83089019252955	0	1.39966161780728	5.17785500452631	5.84285822691602	1.56038312086767	3.06563564230623	11.5577065089464	0	0	0	0	23.4615320321763	1.46652843169669	16.0483838003083	9.11471762569739	40.4088701731329	2.96957543757251	0.043379146368505	0.0433791463685488	2.09863372293016	1.08517859920581	"upsig"	"upsig"	"upsig"	"upsig"
"14:72930001-72940000"	0	3.48451845871386	75.0733097952538	24.0554282347334	19.6309126673045	0	10.6158382219858	24.2507189235855	2.79932323561456	55.230453381614	11.685716453832	1.56038312086767	16.8609960326843	1.44471331361829	0	0	0	7.04174423441347	107.77641277281	58.6611372678678	11.3282709178647	147.237746261266	205.717884517768	2.96957543757251	0.0475396321362329	0.0475396321362784	1.86916863378793	0.0937093829704508	"upsig"	"upsig"	"nosig"	"nosig"
"14:73030001-73040000"	0	1.39380738348554	1.41647754330668	21.9328904493158	104.69820089229	4.32225991953249	62.2795842356501	0	0	28.4782025248947	116.85716453832	20.2849805712797	46.75094354517	2.88942662723659	0	1.48690604515778	241.211167052058	84.5009308129616	108.509585648815	50.595230893536	22.6565418357293	105.169818758047	96.981288415519	39.3468745478357	0.019246076020098	0.0192460760201387	1.60453270229323	4.28910949684007	"upsig"	"upsig"	"upsig"	"upsig"
"14:73200001-73210000"	4.19841190871141	0	0	0	10.1789917534171	26.6539361704503	18.4007862514421	0	6.99830808903639	46.6006950407368	14.60714556729	0	37.5540366182513	25.2824829883201	0	60.9631478514691	177.662615959023	1.40834884688269	13.9302846441047	25.6642475546922	1.88804515297744	28.7464171271995	2.93882692168239	138.085257847122	0.0405815699852942	0.0405815699853392	1.98141132992095	1.87468187968895	"upsig"	"upsig"	"upsig"	"upsig"
"14:73240001-73250000"	0	0	0	29.7155289958472	8.72485007435754	0	28.3089019252955	3.67435135205842	18.8954318403983	40.5598642021228	25.5625047427576	3.12076624173533	2.29922673172967	1.44471331361829	0	0	15.7163083348366	8.45009308129616	72.5841147245455	42.5293245192042	31.1527450241278	95.3539690072958	0	17.8174526254351	0.0433719263357394	0.0433719263357831	1.54212593957993	2.51331888580412	"upsig"	"upsig"	"upsig"	"upsig"
"14:73710001-73720000"	2.79894127247427	0	0	9.19766373680984	15.9955584696555	0	19.1085087995745	5.87896216329346	2.79932323561456	22.4373716862807	10.9553591754675	0.780191560433833	6.13127128461246	18.0589164202287	36.6302861990195	59.4762418063113	12.2997195663939	28.1669769376539	21.9951862801653	12.4654916694219	5.66413545893233	50.4815130038625	16.1635480692532	43.8012377041945	0.00729853869335398	0.00729853869336539	1.46948519912132	1.84292967492994	"upsig"	"upsig"	"upsig"	"upsig"
"14:73910001-73920000"	0	2.78761476697109	0	15.5652770930628	76.3424381506284	0	29.7243470215603	16.167145949057	20.9949242671092	13.8076133454035	56.9678677124312	21.0651721317135	24.5250851384499	13.0024198225646	0	0	27.332710147542	30.9836746314193	63.7860402124794	48.3954382459909	100.066393107804	12.6203782509656	17.6329615300944	195.249585020392	0.0481098803318758	0.0481098803319224	1.50673033161339	0.993176996505311	"upsig"	"upsig"	"nosig"	"nosig"
"14:74070001-74080000"	0	0	0	11.3202015222275	8.72485007435754	0	4.24633528879432	0	4.19898485342184	8.62975834087718	13.146431010561	1.56038312086767	3.06563564230623	4.33413994085488	2.93042289592156	14.8690604515778	1.3666355073771	2.81669769376539	11.7307660160882	7.33264215848348	20.7684966827519	14.7237746261266	2.93882692168239	17.8174526254351	0.0126970061379008	0.0126970061379281	1.33928737470362	1.93603907932142	"upsig"	"upsig"	"upsig"	"upsig"
"14:74240001-74250000"	46.8822663139441	21.6040144440259	0	5.66010076111375	11.6331334324767	14.4075330651083	21.939398992104	6.61383243370515	0	70.7640183951929	18.2589319591126	16.3840227691105	80.4729356105386	15.1694897929921	0	146.460245448042	49.8821960192641	12.6751396219442	35.1922980482645	9.53243480602852	3.77609030595488	37.1600026278432	182.207269144308	127.691743815618	0.0260026546324248	0.0260026546324732	1.61134644657925	1.29257804060418	"upsig"	"upsig"	"upsig"	"upsig"
"14:74370001-74380000"	6.99735318118568	0	0	2.83005038055687	9.45192091388733	24.4928062106841	7.78494802945626	5.87896216329346	9.79763132465095	12.9446375113158	17.5285746807481	9.362298725206	4.59845346345935	11.5577065089464	0	0	19.1328971032794	5.63339538753078	11.7307660160882	5.86611372678678	37.7609030595488	14.7237746261266	49.2253509381801	78.6937490956715	0.0262061072907075	0.0262061072907565	1.59120180439232	0.919388258614279	"upsig"	"upsig"	"nosig"	"nosig"
"14:74490001-74500000"	0	27.8761476697109	2.83295508661335	5.66010076111375	4.36242503717877	0	16.9853411551773	4.4092216224701	0	16.3965408476666	5.84285822691602	14.043448087809	15.3281782115312	21.6706997042744	0	40.1464632192601	2.7332710147542	22.5335815501231	16.8629761481267	18.3316053962087	9.44022576488721	21.0339637516094	8.81648076504718	34.892511391477	0.0248737034532141	0.0248737034532582	1.10528506224919	1.6954334946348	"upsig"	"upsig"	"upsig"	"upsig"
"14:74720001-74730000"	11.1957650898971	0	0	48.1108564694669	38.5347544950791	0	67.9413646207092	37.4783837909958	1.39966161780728	44.0117675384736	0	0	67.4439841307371	49.8426093198311	0	114.491765477149	186.545746756974	14.0834884688269	46.9230640643526	16.1318127486636	15.1043612238195	117.089064883959	13.2247211475708	85.3752938302096	0.0261720286174755	0.0261720286175244	1.47165253166841	2.06734410242637	"upsig"	"upsig"	"upsig"	"upsig"
"14:74820001-74830000"	0	0	0	0.707512595139219	55.2573838042644	0	8.49267057758865	33.8040324389374	16.7959394136873	15.5335650135789	21.1803610725706	65.536091076442	28.3571296913326	36.1178328404573	10.2564801357255	78.8060203933625	6.83317753688549	15.4918373157096	81.3821892366116	86.525177470105	30.2087224476391	12.6203782509656	62.4500720857509	119.525411362293	0.00889828801859199	0.00889828801861114	1.49485697581002	2.00731426528036	"upsig"	"upsig"	"upsig"	"upsig"
"14:75080001-75090000"	0	0	0	7.07512595139219	12.3602042720065	1.44075330651083	21.939398992104	17.6368864898804	0	12.0816616772281	6.57321550528052	0	8.43049801634214	20.2259863906561	0	78.8060203933625	0	4.92922096408943	46.9230640643526	19.064869612057	11.3282709178647	44.8724560034333	48.4906442077595	61.6186903296296	0.0011222563278225	0.00112225632780294	2.28917018500075	2.7711589589572	"upsig"	"upsig"	"upsig"	"upsig"
"14:75180001-75190000"	5.59788254494855	0	0	5.66010076111375	5.08949587670856	1.44075330651083	9.90811567385343	32.3342918981141	0	3.45190333635087	40.9000075884121	0	12.2625425692249	19.503629733847	1.46521144796078	29.7381209031557	10.9330840590168	4.92922096408943	91.6466095006887	65.9937794263513	42.4810159419925	69.4120803803109	5.87765384336479	4.45436315635876	0.00872841205165559	0.00872841205167407	1.97884555083958	2.54671882196625	"upsig"	"upsig"	"upsig"	"upsig"
"14:76350001-76360000"	34.2870305878099	0	8.49886525984006	4.24507557083531	27.6286919021322	0	9.90811567385343	32.3342918981141	5.59864647122912	17.2595166817544	5.84285822691602	6.24153248347067	18.3938138538374	2.88942662723659	0	36.4291981063657	60.1319623245923	8.45009308129616	32.2596065442424	20.5313980437537	16.992406376797	35.0566062526823	15.4288413388326	8.90872631271753	0.0202408530052315	0.0202408530052761	1.17279996397795	1.71785966556611	"upsig"	"upsig"	"upsig"	"upsig"
"14:76650001-76660000"	86.0674441285839	4.18142215045663	0	1.41502519027844	85.7943590645157	5.76301322604332	46.7096881767376	0.734870270411683	1.39966161780728	6.90380667270174	27.7535765778511	9.362298725206	3.06563564230623	23.8377696747018	76.923601017941	10.4083423161045	315.009484450421	2.81669769376539	85.7812264926447	210.446829948476	67.9696255071879	26.6430207520385	89.634221111313	0	0.0386124784509626	0.0386124784510148	1.82692112519761	3.2994262036018	"upsig"	"upsig"	"upsig"	"upsig"
"14:77190001-77200000"	0	0	0	1.41502519027844	11.6331334324767	0	31.139792117825	2.93948108164673	4.19898485342184	34.5190333635087	48.2035803720571	4.681149362603	94.2682960009166	18.7812730770378	1.46521144796078	25.2774027676823	91.5645789942656	28.1669769376539	19.0624947761433	54.2615519727777	9.44022576488721	164.766049387607	4.40824038252359	97.2535955804997	0.0280070867437284	0.0280070867437667	1.70153030539712	2.74589224344279	"upsig"	"upsig"	"upsig"	"upsig"
"14:77420001-77430000"	0	0	0	0	13.0872751115363	7.92414318580956	1.41544509626477	0	0	13.8076133454035	28.4839338562156	10.9226818460737	32.1891742442154	6.50120991128232	0	1.48690604515778	2.7332710147542	2.81669769376539	41.0576810563086	33.730153929024	7.55218061190977	37.8611347528969	11.020600956309	48.2556008605533	0.0404608428386586	0.0404608428387033	1.44302862806357	2.96087520189182	"upsig"	"upsig"	"upsig"	"upsig"
"14:77430001-77440000"	0	28.5730513614536	0	24.0554282347334	21.8121251858938	4.32225991953249	0.707722548132387	1.46974054082337	0	33.656057529421	21.9107183509351	0	135.654377172051	3.61178328404573	0	193.297785870512	61.4985978319694	4.22504654064808	10.2644202640771	65.2605152105029	8.49620318839849	11.2181140008583	168.982547996738	60.8762964702364	0.041178020604789	0.0411780206048353	1.81974661353258	4.07509735706011	"upsig"	"upsig"	"upsig"	"upsig"
"14:78130001-78140000"	0	19.5133033687976	0	2.83005038055687	5.08949587670856	2.16112995976624	15.5698960589125	0	2.79932323561456	5.17785500452631	1.460714556729	0	10.7297247480718	11.5577065089464	0	12.6387013838412	0	14.0834884688269	29.3269150402204	2.93305686339339	3.77609030595488	71.5154767554718	32.3270961385063	74.2393859393127	0.00884909323650062	0.00884909323651939	2.38418901177218	2.33085474416395	"upsig"	"upsig"	"upsig"	"upsig"
"14:78220001-78230000"	2.79894127247427	52.9646805724506	0	0	58.8927380019134	7.92414318580956	45.2942430804728	50.7060486584061	0	75.9418733997192	13.146431010561	1.56038312086767	10.7297247480718	57.7885325447318	0	76.5756613256258	65.5985043541007	59.1506515690731	24.9278777841873	145.919578953821	66.0815803542105	25.9418886269849	82.287153807107	218.263794661579	0.00334997023242682	0.00334997023242256	1.75452443188298	2.62263512270627	"upsig"	"upsig"	"upsig"	"upsig"
"14:78370001-78380000"	63.6759139487897	0	1.41647754330668	4.24507557083531	29.0828335811918	0	14.1544509626477	0	0	1.72595166817544	2.92142911345801	3.12076624173533	62.8455306672777	36.1178328404573	0	7.43453022578891	75.848270659429	7.04174423441347	32.2596065442424	46.9289098142942	28.3206772946616	61.6996270047208	4.40824038252359	115.813442065328	0.0335603813038177	0.0335603813038721	1.52908772955021	3.46498265392432	"upsig"	"upsig"	"upsig"	"upsig"
"14:78520001-78530000"	0	0	0	4.24507557083531	18.9038418277747	0	17.6930637033097	2.93948108164673	0	13.8076133454035	23.3714329076641	3.12076624173533	19.1602227644139	2.88942662723659	0	91.4447217772036	0	4.22504654064808	19.0624947761433	13.9320201011186	22.6565418357293	53.9871736291307	24.2453221038797	1.48478771878625	0.0313416773147105	0.0313416773147582	1.85925134504263	2.69710354428347	"upsig"	"upsig"	"upsig"	"upsig"
"14:78960001-78970000"	5.59788254494855	0	1.41647754330668	8.49015114167062	13.8143459510661	0	5.6617803850591	5.87896216329346	0	12.0816616772281	0	12.4830649669413	16.8609960326843	7.22356656809147	0	49.0678994902068	34.1658876844275	7.04174423441347	10.2644202640771	14.665284316967	9.44022576488721	4.20679275032187	36.7353365210299	20.7870280630076	0.00311722505090292	0.00311722505089707	1.79506813193677	1.37307734629536	"upsig"	"upsig"	"upsig"	"upsig"
"14:79000001-79010000"	0	0	0	0	4.36242503717877	0	17.6930637033097	0	0	10.3557100090526	8.76428734037403	0	7.66408910576558	1.44471331361829	0	67.6542250546791	5.46654202950839	4.22504654064808	10.2644202640771	7.33264215848348	9.44022576488721	32.9532098775213	26.4494422951415	4.45436315635876	0.0125549221919958	0.0125549221920224	2.47930775310137	Inf	"upsig"	"upsig"	"upsig"	"upsig"
